STATE,year,total_damage,event_count,home_value,disaster_count,population,housing_units,exposure,damage_per_capita,risk_score,norm_damage,norm_events,norm_fema,norm_exposure,risk_score_norm,next_risk
MICHIGAN,2023,152437000.0,43,209518.33220506497,0.0,10077331.0,4570173.0,957535024848.6184,15.126723534237389,191583223478.3237,0.008210000432967018,0.048863636363636366,0.0,0.10811874433329693,0.04549235074590316,0.04489613587525926
MICHIGAN,2025,543500.0,35,224033.29284041084,14.0,10077331.0,4570173.0,1023870906040.3389,0.05393293124935561,204774452966.46777,2.9271995875788523e-05,0.03977272727272727,0.02247191011235955,0.11560896870375845,0.04489613587525926,
MINNESOTA,2015,2537000.0,46,148525.2572540379,0.0,5706494.0,2485558.0,369168141369.8319,0.44458120870713264,73834896783.16638,0.00013663855296573225,0.05227272727272727,0.0,0.04168411061420284,0.023014434059992598,0.029314302830798868
MINNESOTA,2016,4161000.0,64,155281.3602930057,10.0,5706494.0,2485558.0,385960827327.16266,0.7291692587427587,77194245979.23254,0.0002241044615255861,0.07272727272727272,0.016051364365971106,0.04358023354712326,0.029314302830798868,0.03250694994985671
MINNESOTA,2017,6890000.0,82,162978.6700507906,0.0,5706494.0,2485558.0,405092937174.10297,1.2073963452866157,81022032451.2206,0.0003710838115624341,0.09318181818181819,0.0,0.04574050929622697,0.03250694994985671,0.05219954677772402
MINNESOTA,2018,13095000.0,143,171522.55728277637,31.0,5706494.0,2485558.0,426329264434.6631,2.2947540118328345,85272400418.63261,0.0007052746752409396,0.1625,0.04975922953451043,0.048138379847255344,0.05219954677772402,0.08113233310624653
MINNESOTA,2019,145845000.0,237,179794.11589166193,56.0,5706494.0,2485558.0,446888703107.44745,25.55772423488047,89450663174.4895,0.007854966400192046,0.26931818181818185,0.0898876404494382,0.050459820458631725,0.08113233310624653,0.07023827314608541
MINNESOTA,2020,5578000.0,87,189978.8190897932,214.0,5706494.0,2485558.0,472203373619.1882,0.9774828467356664,94443463762.63765,0.0003004216982431433,0.09886363636363636,0.3434991974317817,0.05331819150294235,0.07023827314608541,0.034468153965218885
MINNESOTA,2021,4203000.0,72,213952.80176762995,0.0,5706494.0,2485558.0,531792098055.9468,0.7365292945195421,106360521125.58936,0.00022636651088489264,0.08181818181818182,0.0,0.06004656999076188,0.034468153965218885,0.05395976208317067
MINNESOTA,2022,14226000.0,102,237993.26202661233,65.0,5706494.0,2485558.0,591546056376.3425,2.4929492609647887,118316324302.1685,0.0007661884329879807,0.1159090909090909,0.1043338683788122,0.0667936056342536,0.05395976208317067,0.04475880383105887
MINNESOTA,2023,3513500.0,88,243595.36784930513,26.0,5706494.0,2485558.0,605470415320.7832,0.6157020405173474,121095839834.35664,0.00018923120056960988,0.1,0.04173354735152488,0.06836585538559511,0.04475880383105887,0.0378226916189463
MINNESOTA,2025,23172000.0,67,258624.9767009483,2.0,5706494.0,2485558.0,642827379838.8556,4.06063688141966,128577061981.37112,0.0012480049465202789,0.07613636363636364,0.0032102728731942215,0.07258396541915348,0.0378226916189463,
MISSISSIPPI,2015,13865000.0,59,121176.46781108002,1.0,2961279.0,1319945.0,159946272804.89603,4.682098512163156,31996187072.879208,0.00074674558016156,0.06704545454545455,0.0016051364365971107,0.018060112400786893,0.019286336505051314,0.029074705806085614
MISSISSIPPI,2016,14074000.0,74,120152.80566861393,41.0,2961279.0,1319945.0,158595095078.2586,4.752676124066662,31726056034.551723,0.0007580019686400141,0.08409090909090909,0.06581059390048154,0.01790754603466545,0.029074705806085614,0.034948454478616185
MISSISSIPPI,2017,34629500.0,109,121150.02618334068,25.0,2961279.0,1319945.0,159911371310.5696,11.694102446949444,31999589036.41392,0.0018650866259073019,0.12386363636363637,0.04012841091492777,0.018056171546777376,0.034948454478616185,0.023405162914299726
MISSISSIPPI,2018,8686100.0,78,122803.08004805815,0.0,2961279.0,1319945.0,162093311494.03412,2.9332258122250554,32423005364.406822,0.00046781873666363694,0.08863636363636364,0.0,0.018302542307871823,0.023405162914299726,0.057422584474866714
MISSISSIPPI,2019,41503000.0,175,127042.22579920603,69.0,2961279.0,1319945.0,167688750732.53302,14.015227879575008,33558501688.40661,0.002235281775221437,0.19886363636363635,0.11075441412520064,0.018934343598436,0.057422584474866714,0.09075337656202817
MISSISSIPPI,2020,123601000.0,127,132770.68878291163,332.0,2961279.0,1319945.0,175250006805.5603,41.73905937265621,35111801919.71206,0.006656941972848826,0.14431818181818182,0.5329052969502408,0.01978811238076067,0.09075337656202817,0.06175866399018076
MISSISSIPPI,2021,7668000.0,99,149170.78663203365,202.0,2961279.0,1319945.0,196897233961.01965,2.5894216654357796,39383280832.20393,0.00041298558302768423,0.1125,0.32423756019261635,0.022232379125693504,0.06175866399018076,0.051758643525031234
MISSISSIPPI,2022,13616100.0,194,161341.38533951793,1.0,2961279.0,1319945.0,212961754871.97,4.598046992532619,42599159063.29401,0.0007333402447917646,0.22045454545454546,0.0016051364365971107,0.024046282308485732,0.051758643525031234,0.038202299349761465
MISSISSIPPI,2023,313226200.0,82,153851.47559391145,37.0,2961279.0,1319945.0,203075485952.80545,105.77395780674499,40771710310.66109,0.016869836310191188,0.09318181818181819,0.0593900481540931,0.022929987913040135,0.038202299349761465,0.03806064132065633
MISSISSIPPI,2025,32735000.0,121,155801.25822167718,18.0,2961279.0,1319945.0,205649091783.41168,11.054345098857622,41146185882.682335,0.0017630520423071523,0.1375,0.028892455858747994,0.023220583059528888,0.03806064132065633,
MISSOURI,2015,277720000.0,319,117836.45657303775,76.0,6154913.0,2786621.0,328365544452.015,45.12167759316826,65811968961.80301,0.014957532096824265,0.3625,0.12199036918138041,0.037076941758954485,0.1018051322845541,0.05946441770327426
MISSOURI,2016,4478000.0,123,118531.41001470017,126.0,6154913.0,2786621.0,330302116306.5738,0.7275488703089711,66062662298.514755,0.0002411775483565428,0.13977272727272727,0.20224719101123595,0.03729560709420862,0.05946441770327426,0.08023172477139665
MISSOURI,2017,35387000.0,260,122361.40470327756,55.0,6154913.0,2786621.0,340974859935.652,5.74939077124242,68212665544.6304,0.0019058843018519382,0.29545454545454547,0.08828250401284109,0.03850070519487555,0.08023172477139665,0.05801076001103217
MISSOURI,2018,6621000.0,201,129100.07768353677,0.0,6154913.0,2786621.0,359752987574.57495,1.0757260094496868,71953908055.11499,0.0003565959239992563,0.22840909090909092,0.0,0.040621011532047606,0.05801076001103217,0.1020426201417476
MISSOURI,2019,218556000.0,299,136096.71771342008,103.0,6154913.0,2786621.0,379249971611.2884,35.5091940373487,75959272392.35768,0.011771058566014419,0.3397727272727273,0.1653290529695024,0.0428224865461538,0.1020426201417476,0.10856198058840094
MISSOURI,2020,2492000.0,241,145852.86521288758,249.0,6154913.0,2786621.0,406436657112.40204,0.4048798090241081,81288577495.58041,0.0001342149286521895,0.27386363636363636,0.3996789727126806,0.045892233576482394,0.10856198058840094,0.06152291347326321
MISSOURI,2021,11730000.0,185,167954.84043540456,21.0,6154913.0,2786621.0,468026485408.9475,1.9057946066824991,93611162120.88951,0.0006317580710634762,0.21022727272727273,0.033707865168539325,0.05284656394176445,0.06152291347326321,0.06556686860135331
MISSOURI,2022,705000.0,202,189385.91956147007,11.0,6154913.0,2786621.0,527746780554.3033,0.11454264260112207,105549708652.36066,3.797011424550305e-05,0.22954545454545455,0.01765650080256822,0.05958979855435792,0.06556686860135331,0.05929202003992294
MISSOURI,2023,5352000.0,157,192786.67971866654,33.0,6154913.0,2786621.0,537223410224.31024,0.869549252767667,107447358079.56206,0.0002882497183573508,0.1784090909090909,0.052969502407704656,0.06065983909997118,0.05929202003992294,0.12576434920834556
MISSOURI,2025,1702894500.0,250,205722.96416746182,80.0,6154913.0,2786621.0,573271932131.2966,276.6723916325056,115505833734.25934,0.09171503363551602,0.2840909090909091,0.12841091492776885,0.06473020814393476,0.12576434920834556,
MONTANA,2015,60000.0,14,179508.38532802626,0.0,1084225.0,514803.0,92411455292.0239,0.05533906707556088,18482321061.20478,3.231499084723664e-06,0.015909090909090907,0.0,0.010434511792156976,0.006313464319099163,0.00841834310663772
MONTANA,2016,1535000.0,20,155760.35972590782,7.0,1084225.0,514803.0,80185900467.97653,1.4157577993497659,16037947598.295307,8.267251825084706e-05,0.022727272727272728,0.011235955056179775,0.009054080160882858,0.00841834310663772,0.011852594068374089
MONTANA,2017,83000.0,30,159729.11681992497,14.0,1084225.0,514803.0,82229028526.24783,0.07655237612119256,16445847212.649567,4.4702404005344016e-06,0.03409090909090909,0.02247191011235955,0.009284777142653675,0.011852594068374089,0.02306331748272783
MONTANA,2018,552000.0,77,171070.36417923952,16.0,1084225.0,514803.0,88067536690.56505,0.5091194170951602,17613783355.11301,2.9729791579457706e-05,0.0875,0.025682182985553772,0.009944024225135567,0.02306331748272783,0.01732491369747719
MONTANA,2019,804000.0,56,179814.82283114162,9.0,1084225.0,514803.0,92569210237.9402,0.7415434988125158,18514244059.688038,4.3302087735297095e-05,0.06363636363636363,0.014446227929373997,0.010452324473909829,0.01732491369747719,0.03258997978699842
MONTANA,2020,250000.0,31,194297.69234722733,138.0,1084225.0,514803.0,100025034913.42967,0.23057944614817036,20005132002.685936,1.3464579519681932e-05,0.035227272727272725,0.22150882825040127,0.011294188615652921,0.03258997978699842,0.014404568115353497
MONTANA,2021,3570000.0,36,241975.00750281027,12.0,1084225.0,514803.0,124569459787.46924,3.2926744909958727,24915676965.893852,0.000192274195541058,0.04090909090909091,0.019261637239165328,0.014065588438007865,0.014404568115353497,0.010515696559535338
MONTANA,2022,0.0,19,290961.08102099696,7.0,1084225.0,514803.0,149787637392.8523,0.0,29957527483.07046,0.0,0.02159090909090909,0.011235955056179775,0.016913064119118474,0.010515696559535338,0.016652029841333193
MONTANA,2023,5622000.0,37,290854.6429235189,19.0,1084225.0,514803.0,149732842740.9563,5.185270584980055,29949379557.49126,0.0003027914642386073,0.042045454545454546,0.030497592295345103,0.016906877056707768,0.016652029841333193,0.013207207382558633
MONTANA,2025,35100000.0,27,316088.58555697434,5.0,1084225.0,514803.0,162723352110.48706,32.37335423920312,32562220427.997414,0.0018904269645633434,0.03068181818181818,0.008025682182985553,0.018373682473570345,0.013207207382558633,
NEBRASKA,2015,250645000.0,82,123326.97276808668,28.0,1961504.0,844278.0,104122249914.69469,127.78204887678027,20949772502.13894,0.013499318134842711,0.09318181818181819,0.0449438202247191,0.011756819986521422,0.032057518908729064,0.02206098252284167
NEBRASKA,2016,2256000.0,82,118046.08570366463,0.0,1961504.0,844278.0,99663713145.71857,1.1501378534022872,19933870645.543716,0.00012150436558560977,0.09318181818181819,0.0,0.011253390467479293,0.02206098252284167,0.018003112106550784
NEBRASKA,2017,4319000.0,43,121767.39962935678,29.0,1961504.0,844278.0,102805536624.27408,2.2018818212963116,20563266836.354816,0.00023261407578202507,0.048863636363636366,0.04654895666131621,0.011608145124596923,0.018003112106550784,0.02284848594643275
NEBRASKA,2018,6416000.0,54,129233.36107435181,42.0,1961504.0,844278.0,109108883621.13159,3.2709594270518947,21824984739.22632,0.0003455549687931171,0.06136363636363636,0.06741573033707865,0.012319878841601203,0.02284848594643275,0.08146342169467613
NEBRASKA,2019,547932000.0,225,136928.50213488424,91.0,1961504.0,844278.0,115605721925.43579,279.3427900223502,23395110439.187157,0.029510695941513444,0.2556818181818182,0.14606741573033707,0.013053460362244676,0.08146342169467613,0.0448822431340585
NEBRASKA,2020,1682000.0,34,147327.39587232188,205.0,1961504.0,844278.0,124385279132.29218,0.8575052612689038,24877896853.758434,9.058969100842004e-05,0.038636363636363635,0.3290529695024077,0.014044791933805445,0.0448822431340585,0.0237449486487882
NEBRASKA,2021,5916200.0,73,167116.67037089486,14.0,1961504.0,844278.0,141092928227.39838,3.0161549504869734,28221543761.479675,0.000318636581417369,0.08295454545454546,0.02247191011235955,0.015931313046920668,0.0237449486487882,0.023508535800622586
NEBRASKA,2022,12255000.0,45,185760.61184048196,48.0,1961504.0,844278.0,156833597843.45844,6.247756823335563,31372847082.491688,0.0006600336880548083,0.05113636363636364,0.07704654895666131,0.017708649008206,0.023508535800622586,0.024262484168430368
NEBRASKA,2023,10144510.0,81,191415.97020163047,1.0,1961504.0,844278.0,161608292489.89215,5.171801841851966,32326730769.27843,0.0005463662463328343,0.09204545454545454,0.0016051364365971107,0.018247777057155374,0.024262484168430368,0.024532172339894194
NEBRASKA,2025,3886000.0,53,209182.98940780776,40.0,1961504.0,844278.0,176608595931.24512,1.981132845000571,35323662200.84902,0.00020929342405393597,0.060227272727272727,0.06420545746388442,0.019941515594765438,0.024532172339894194,
NEVADA,2015,8500.0,4,177340.03744790744,0.0,3104614.0,1281018.0,227175780091.44348,0.002737860487648384,45435160269.0887,4.577957036691857e-07,0.004545454545454545,0.0,0.02565123932704936,0.008604645825487183,0.010988631744706809
NEVADA,2016,30001000.0,6,192117.60569295453,4.0,3104614.0,1281018.0,246106111009.57724,9.66335911646343,49236222703.51545,0.0016158034006799105,0.006818181818181818,0.006420545746388443,0.02778873148719879,0.010988631744706809,0.016726728854930706
NEVADA,2017,17250000.0,20,205570.98914932134,18.0,3104614.0,1281018.0,263340137378.08533,5.556246283757014,52676652481.41707,0.0009290559868580533,0.022727272727272728,0.028892455858747994,0.029734687762860458,0.016726728854930706,0.012910304387132305
NEVADA,2018,0.0,13,225731.67507973107,1.0,3104614.0,1281018.0,289166338947.2869,0.0,57833267792.15739,0.0,0.014772727272727272,0.0016051364365971107,0.03265081762975713,0.012910304387132305,0.013488470201637253
NEVADA,2019,73000.0,11,242096.20835759884,3.0,3104614.0,1281018.0,310129600637.83453,0.023513390070392003,62025956630.06691,3.9316572197471245e-06,0.0125,0.004815409309791332,0.03501785535923407,0.013488470201637253,0.02712185753391154
NEVADA,2020,100000.0,3,261551.8766208821,94.0,3104614.0,1281018.0,335052661885.12915,0.032210123384098635,67010582387.02583,5.385831807872773e-06,0.003409090909090909,0.1508828250401284,0.03783200838452456,0.02712185753391154,0.016582420760362985
NEVADA,2021,200000.0,13,306557.3553704566,2.0,3104614.0,1281018.0,392705490261.95154,0.06442024676819727,78541198055.1903,1.0771663615745545e-05,0.014772727272727272,0.0032102728731942215,0.04434179784350604,0.016582420760362985,0.01595188575885339
NEVADA,2022,5000000.0,3,345717.7194125703,1.0,3104614.0,1281018.0,442870621486.45197,1.6105061692049318,88576624297.9904,0.00026929159039363866,0.003409090909090909,0.0016051364365971107,0.05000612432406013,0.01595188575885339,0.024217461690146172
NEVADA,2023,13233000.0,37,335540.31662351993,6.0,3104614.0,1281018.0,429833185320.4283,4.262365627417773,85973253572.08566,0.0007127071231358041,0.042045454545454546,0.009630818619582664,0.04853402023280891,0.024217461690146172,0.01624702127793612
NEVADA,2025,2000.0,3,347602.38262739714,3.0,3104614.0,1281018.0,445284908988.583,0.0006442024676819727,89056982798.61661,1.0771663615745546e-07,0.003409090909090909,0.004815409309791332,0.050278730261614474,0.01624702127793612,
NEW HAMPSHIRE,2015,0.0,3,198694.19718166476,3.0,1377529.0,638795.0,126924859688.66154,0.0,25384971938.632313,0.0,0.003409090909090909,0.004815409309791332,0.014331545163465447,0.005462822661836949,0.005525536596730253
NEW HAMPSHIRE,2016,0.0,4,205925.18812547007,1.0,1377529.0,638795.0,131543980548.60965,0.0,26308796110.621933,0.0,0.004545454545454545,0.0016051364365971107,0.014853106813265446,0.005525536596730253,0.011037178102234176
NEW HAMPSHIRE,2017,625000.0,25,217197.11710121986,4.0,1377529.0,638795.0,138744432418.67374,0.45371095635736164,27749198989.13475,3.366144879920483e-05,0.028409090909090908,0.006420545746388443,0.01566613588752489,0.011037178102234176,0.011400889766150397
NEW HAMPSHIRE,2018,50000.0,21,232082.93120686378,10.0,1377529.0,638795.0,148253416040.28854,0.03629687650858893,29650708213.25771,2.6929159039363863e-06,0.023863636363636365,0.016051364365971106,0.01673982963488146,0.011400889766150397,0.009737492096676065
NEW HAMPSHIRE,2019,45000.0,19,242983.74426236082,1.0,1377529.0,638795.0,155216800916.07477,0.03266718885773004,31043382687.114956,2.4236243135427478e-06,0.02159090909090909,0.0016051364365971107,0.017526090617030397,0.009737492096676065,0.012059270430576561
NEW HAMPSHIRE,2020,5000.0,14,261896.4530803339,20.0,1377529.0,638795.0,167298144745.45187,0.003629687650858893,33459631453.890377,2.6929159039363865e-07,0.015909090909090907,0.03210272873194221,0.018890238863093337,0.012059270430576561,0.007788117603034231
NEW HAMPSHIRE,2021,120000.0,2,316538.3686152451,3.0,1377529.0,638795.0,202203127179.5755,0.08711250362061343,40440685436.6151,6.462998169447328e-06,0.0022727272727272726,0.004815409309791332,0.022831486727472882,0.007788117603034231,0.0159401024423189
NEW HAMPSHIRE,2022,195000.0,35,368848.1394235973,0.0,1377529.0,638795.0,235618347223.09683,0.14155781838349682,47123766951.61937,1.0502372025351908e-05,0.03977272727272727,0.0,0.026604520129877678,0.0159401024423189,0.019142906194322754
NEW HAMPSHIRE,2023,550000.0,39,392898.4461419632,11.0,1377529.0,638795.0,250981562903.25537,0.39926564159447825,50196587589.55108,2.9622074943300252e-05,0.04431818181818182,0.01765650080256822,0.028339236401507494,0.019142906194322754,0.01080963777740518
NEW HAMPSHIRE,2025,0.0,6,436534.84814515954,0.0,1377529.0,638795.0,278856278320.8872,0.0,55771255665.37744,0.0,0.006818181818181818,0.0,0.03148667137922939,0.01080963777740518,
NEW JERSEY,2015,205000.0,21,290670.2594318372,4.0,9288994.0,3761229.0,1093277409212.5496,0.022069128260821354,218655584347.10992,1.1040955206139185e-05,0.023863636363636365,0.006420545746388443,0.12344590811256051,0.042452970663216724,0.04762734085850047
NEW JERSEY,2016,7010.0,30,298884.04555665824,17.0,9288994.0,3761229.0,1124171339785.0242,0.0007546565322358912,224834271469.70486,3.7754680973188137e-07,0.03409090909090909,0.027287319422150885,0.12693425359793226,0.04762734085850047,0.060043811944450944
NEW JERSEY,2017,170.0,92,307160.1326044678,0.0,9288994.0,3761229.0,1155299598395.7698,1.8301228313851857e-05,231059919782.55396,9.155914073383714e-09,0.10454545454545454,0.0,0.13044905790998135,0.060043811944450944,0.04877365662916224
NEW JERSEY,2018,0.0,32,318173.00462978706,6.0,9288994.0,3761229.0,1196721532030.6895,0.0,239344306413.1379,0.0,0.03636363636363636,0.009630818619582664,0.13512615831492236,0.04877365662916224,0.04485382121212526
NEW JERSEY,2019,117000.0,13,328838.7841587865,0.0,9288994.0,3761229.0,1236837971302.7686,0.012595551251298041,247367652763.15372,6.3014232152111445e-06,0.014772727272727272,0.0,0.1396558506276457,0.04485382121212526,0.054471681245429504
NEW JERSEY,2020,2000.0,7,345758.6025169606,55.0,9288994.0,3761229.0,1300477282786.2651,0.0002153085683982571,260095457564.15305,1.0771663615745546e-07,0.007954545454545454,0.08828250401284109,0.1468415955552728,0.054471681245429504,0.06326204767712572
NEW JERSEY,2021,5330000.0,24,393605.26166311814,47.0,9288994.0,3761229.0,1480439524719.9082,0.5737973347813552,296090569953.4816,0.0002870648353596188,0.02727272727272727,0.0754414125200642,0.16716178345476668,0.06326204767712572,0.0579293636786616
NEW JERSEY,2022,0.0,11,435053.370526392,0.0,9288994.0,3761229.0,1636335353771.6108,0.0,327267070756.5222,0.0,0.0125,0.0,0.18476454559553865,0.0579293636786616,0.0662882139664334
NEW JERSEY,2023,100000.0,34,458355.7149091602,1.0,9288994.0,3761229.0,1723980807232.0657,0.010765428419912857,344796211453.3132,5.385831807872773e-06,0.038636363636363635,0.0016051364365971107,0.19466091087592607,0.0662882139664334,0.06758120021666934
NEW JERSEY,2025,365000.0,7,516622.30472553143,1.0,9288994.0,3761229.0,1943134794580.5059,0.039293813732681926,388627141417.6012,1.965828609873562e-05,0.007954545454545454,0.0016051364365971107,0.21940638055887016,0.06758120021666934,
NEW MEXICO,2015,135000.0,11,175937.98499303515,0.0,2117522.0,940859.0,165532836622.56204,0.06375376501401166,33106634826.71241,7.270872940628243e-06,0.0125,0.0,0.01869091153547063,0.00811018180981744,0.009268564486640176
NEW MEXICO,2016,10500000.0,14,168775.52075277417,3.0,2117522.0,940859.0,158793967679.93436,4.958626167756463,31764043539.086872,0.0005655123398266412,0.015909090909090907,0.004815409309791332,0.017930001459707346,0.009268564486640176,0.010501429034499441
NEW MEXICO,2017,130500.0,21,169587.00595175667,2.0,2117522.0,940859.0,159557460832.76382,0.06162863951354461,31911557420.952766,7.028510509273969e-06,0.023863636363636365,0.0032102728731942215,0.01801621023416345,0.010501429034499441,0.009604592861065932
NEW MEXICO,2018,800000.0,16,176650.04301968138,2.0,2117522.0,940859.0,166202782825.4544,0.37780008897192097,33240956568.490883,4.308665446298218e-05,0.01818181818181818,0.0032102728731942215,0.018766557585325604,0.009604592861065932,0.011200401135915573
NEW MEXICO,2019,6070000.0,22,185408.9308288354,1.0,2117522.0,940859.0,174443661250.68726,2.8665581750744504,34891767254.63745,0.0003269199907378773,0.025,0.0016051364365971107,0.0196970649865357,0.011200401135915573,0.032639421227083784
NEW MEXICO,2020,25000.0,9,199426.44140386334,151.0,2117522.0,940859.0,187632162232.79745,0.01180625278037253,37526444963.459496,1.3464579519681932e-06,0.010227272727272727,0.24237560192616373,0.021186226352773598,0.032639421227083784,0.014375460878826813
NEW MEXICO,2021,593000.0,31,224554.49415223114,1.0,2117522.0,940859.0,211274116813.57404,0.2800443159504364,42255119869.01482,3.1937982620685546e-05,0.035227272727272725,0.0016051364365971107,0.023855724988880944,0.014375460878826813,0.01968822740050661
NEW MEXICO,2022,174950000.0,27,241481.11182968036,13.0,2117522.0,940859.0,227199677394.96124,82.62015695704696,45527410485.692245,0.009422512747873417,0.03068181818181818,0.02086677367576244,0.025653937658057877,0.01968822740050661,0.01235840843781916
NEW MEXICO,2023,2160000.0,18,242837.9530616177,3.0,2117522.0,940859.0,228476273679.6006,1.0200602402241865,45696334739.82012,0.00011633396705005189,0.020454545454545454,0.004815409309791332,0.025798082763703052,0.01235840843781916,0.018247912186192587
NEW MEXICO,2025,6160000.0,37,244109.52161027023,12.0,2117522.0,940859.0,229672640392.71722,2.9090606850837912,45937608087.14345,0.0003317672393649628,0.042045454545454546,0.019261637239165328,0.025933168858130535,0.018247912186192587,
NEW YORK,2015,45000.0,14,197345.62270755833,0.0,20201249.0,8488066.0,1675082670352.8538,0.002227585036944993,335016556573.3708,2.4236243135427478e-06,0.015909090909090907,0.0,0.18913964531130206,0.05992468122493422,0.06478626275902426
NEW YORK,2016,118000.0,25,205553.6219615169,0.0,20201249.0,8488066.0,1744752709748.405,0.00584122298576687,348950600954.681,6.355281533289872e-06,0.028409090909090908,0.0,0.19700634154864255,0.06478626275902426,0.08284801125742475
NEW YORK,2017,1890000.0,68,214152.35670592383,36.0,20201249.0,8488066.0,1817739337775.424,0.0935585715516897,363548812572.28485,0.00010179222116879541,0.07727272727272727,0.05778491171749599,0.20524752580887393,0.08284801125742475,0.07824443708325926
NEW YORK,2018,1882000.0,55,224607.21921786366,7.0,20201249.0,8488066.0,1906480900797.695,0.09316255643401058,381297121171.2391,0.00010136135462416558,0.0625,0.011235955056179775,0.21526765678597207,0.07824443708325926,0.10181789085591803
NEW YORK,2019,24258500.0,140,231589.4096605068,18.0,20201249.0,8488066.0,1965746194099.4192,1.2008415915273358,393161368099.68384,0.0013065220091128167,0.1590909090909091,0.028892455858747994,0.22195951549405432,0.10181789085591803,0.10348263876677827
NEW YORK,2020,17175000.0,53,240245.87309329797,137.0,20201249.0,8488066.0,2039222827043.5374,0.850194955767339,407853152933.0075,0.0009250166130021488,0.060227272727272727,0.21990369181380418,0.23025602798247483,0.10348263876677827,0.10509483726430219
NEW YORK,2021,2835500.0,79,267687.05131883407,63.0,20201249.0,8488066.0,2272145358939.6504,0.1403626082723895,454430489560.0301,0.00015271526091223248,0.08977272727272727,0.10112359550561797,0.2565561538494335,0.10509483726430219,0.10155629414290168
NEW YORK,2022,6715000.0,66,293278.2001342717,13.0,20201249.0,8488066.0,2489364719100.907,0.33240518940190283,497876301334.68146,0.0003616586058986567,0.075,0.02086677367576244,0.28108317777655323,0.10155629414290168,0.12203780451168866
NEW YORK,2023,7503000.0,149,298287.788337275,14.0,20201249.0,8488066.0,2531886434400.8203,0.3714126784932951,506381038411.3641,0.00040409896054469416,0.1693181818181818,0.02247191011235955,0.28588445850866157,0.12203780451168866,0.0990540540398608
NEW YORK,2025,884000.0,24,325468.42954758165,0.0,20201249.0,8488066.0,2762597510916.223,0.04375967050354164,552519944188.0447,4.761075318159531e-05,0.02727272727272727,0.0,0.31193488094680905,0.0990540540398608,
NORTH CAROLINA,2015,1061000.0,118,143319.8741192445,0.0,10439388.0,4708710.0,674851724464.0277,0.1016343103637876,134970875416.40555,5.7143675481530124e-05,0.1340909090909091,0.0,0.0761999500454263,0.04970102430200232,0.07583799874965944
NORTH CAROLINA,2016,797968500.0,69,148609.18217337763,120.0,10439388.0,4708710.0,699757542191.605,76.43824523046753,140350492714.121,0.04297724128980525,0.07840909090909091,0.1926163723916533,0.07901215604251277,0.07583799874965944,0.04290901296238445
NORTH CAROLINA,2017,40374000.0,76,155272.6740816053,0.0,10439388.0,4708710.0,731133993174.7958,3.867468092957173,146246985650.15918,0.0021744757341105535,0.08636363636363636,0.0,0.08255498465337653,0.04290901296238445,0.09804669713802014
NORTH CAROLINA,2018,664969310.0,144,163721.79875084243,155.0,10439388.0,4708710.0,770918470996.0792,63.698112379767856,154516178898.51584,0.03581412861057211,0.16363636363636364,0.24879614767255218,0.0870471939975445,0.09804669713802014,0.06830959339674192
NORTH CAROLINA,2019,11771000.0,73,171708.42655727657,150.0,10439388.0,4708710.0,808525185214.5138,1.1275565195967427,161710922572.50278,0.0006339662621047041,0.08295454545454546,0.24077046548956663,0.09129350417344757,0.06830959339674192,0.11715941436379926
NORTH CAROLINA,2020,12463800.0,143,183913.01595576108,343.0,10439388.0,4708710.0,865993057361.0518,1.1939205631594496,173204843435.11035,0.0006712793048696467,0.1625,0.550561797752809,0.09778240955523497,0.11715941436379926,0.050324371756173616
NORTH CAROLINA,2021,4797500.0,47,217699.58425543262,30.0,10439388.0,4708710.0,1025084209379.3982,0.4595575909239124,205019240638.27963,0.0002583852809826963,0.053409090909090906,0.048154093097913325,0.11574596717390341,0.050324371756173616,0.06506888711191205
NORTH CAROLINA,2022,3566500.0,36,254529.97279666105,101.0,10439388.0,4708710.0,1198507828207.366,0.3416388010484906,239703348908.7732,0.00019208569142778245,0.04090909090909091,0.16211878009630817,0.13532785547963982,0.06506888711191205,0.05774366636970098
NORTH CAROLINA,2023,300634000.0,39,265846.4618235181,0.0,10439388.0,4708710.0,1251793893253.0178,28.798048314709636,250509095658.40356,0.016191641597280232,0.04431818181818182,0.0,0.1413445778905084,0.05774366636970098,0.052435116753105755
NORTH CAROLINA,2025,2656000.0,26,279258.5380109133,12.0,10439388.0,4708710.0,1314947470517.3674,0.2544210446052968,262990822109.8735,0.00014304769281710085,0.029545454545454545,0.019261637239165328,0.14847547680990492,0.052435116753105755,
NORTH DAKOTA,2015,1220000.0,36,211322.55748354548,0.0,779094.0,370642.0,78325015350.81627,1.565921442085294,15665613077.363255,6.570714805604784e-05,0.04090909090909091,0.0,0.008843960889007976,0.010861289307742994,0.0077906810944201755
NORTH DAKOTA,2016,1180000.0,23,202146.96460208172,0.0,779094.0,370642.0,74924155254.04477,1.5145797554595466,14985421055.408955,6.355281533289872e-05,0.026136363636363635,0.0,0.00845995747004763,0.0077906810944201755,0.013142411398581216
NORTH DAKOTA,2017,6281000.0,39,189389.18692275934,11.0,779094.0,370642.0,70195587019.42537,8.061928342407976,14042257912.785074,0.00033828409585248887,0.04431818181818182,0.01765650080256822,0.007926037721156784,0.013142411398581216,0.008988623912272207
